DesignName,ParticipantID,TrialID,Block1,Block2,Block,Dir,Size,NbDraw,NbAngle
1DrawMultiAngle,5,395,1,11,1,NE_SE,4,1,1
1DrawMultiAngle,5,396,1,12,1,S_W,1,1,1
1DrawMultiAngle,5,397,1,13,1,S_W,3,1,2
1DrawMultiAngle,5,398,1,14,1,SW_NW,2,1,2
1DrawMultiAngle,5,399,1,15,1,N_E,3,1,2
1DrawMultiAngle,5,400,1,16,1,N_E,4,1,1
1DrawMultiAngle,5,401,1,17,1,S_W,3,1,1
1DrawMultiAngle,5,402,1,18,1,NE_SE,2,1,1
1DrawMultiAngle,5,403,1,19,1,NE_SE,2,1,2
1DrawMultiAngle,5,404,1,20,1,N_E,4,1,2
1DrawMultiAngle,5,405,1,21,1,NE_SE,3,1,2
1DrawMultiAngle,5,406,1,22,1,NE_SE,4,1,2
1DrawMultiAngle,5,407,1,23,1,S_W,1,1,2
1DrawMultiAngle,5,408,1,24,1,S_W,2,1,2
1DrawMultiAngle,5,409,1,25,1,SW_NW,4,1,1
1DrawMultiAngle,5,410,1,26,1,N_E,2,1,1
1DrawMultiAngle,5,411,1,27,1,S_W,4,1,2
1DrawMultiAngle,5,412,1,28,1,N_E,3,1,1
1DrawMultiAngle,5,413,1,29,1,SW_NW,2,1,1
1DrawMultiAngle,5,414,1,30,1,SW_NW,3,1,2
1DrawMultiAngle,5,415,1,31,1,N_E,1,1,1
1DrawMultiAngle,5,416,1,32,1,NE_SE,1,1,2
1DrawMultiAngle,5,417,2,1,2,S_W,2,1,1
1DrawMultiAngle,5,418,2,2,2,NE_SE,3,1,1
1DrawMultiAngle,5,419,2,3,2,NE_SE,1,1,1
1DrawMultiAngle,5,420,2,4,2,SW_NW,1,1,1
1DrawMultiAngle,5,421,2,5,2,SW_NW,1,1,2
1DrawMultiAngle,5,422,2,6,2,SW_NW,3,1,1
1DrawMultiAngle,5,423,2,7,2,N_E,1,1,2
1DrawMultiAngle,5,424,2,8,2,SW_NW,4,1,2
1DrawMultiAngle,5,425,2,9,2,N_E,2,1,2
1DrawMultiAngle,5,426,2,10,2,S_W,4,1,1
1DrawMultiAngle,5,427,2,11,2,NE_SE,4,1,1
1DrawMultiAngle,5,428,2,12,2,S_W,1,1,1
1DrawMultiAngle,5,429,2,13,2,S_W,3,1,2
1DrawMultiAngle,5,430,2,14,2,SW_NW,2,1,2
1DrawMultiAngle,5,431,2,15,2,N_E,3,1,2
1DrawMultiAngle,5,432,2,16,2,N_E,4,1,1
1DrawMultiAngle,5,433,2,17,2,S_W,3,1,1
1DrawMultiAngle,5,434,2,18,2,NE_SE,2,1,1
1DrawMultiAngle,5,435,2,19,2,NE_SE,2,1,2
1DrawMultiAngle,5,436,2,20,2,N_E,4,1,2
1DrawMultiAngle,5,437,2,21,2,NE_SE,3,1,2
1DrawMultiAngle,5,438,2,22,2,NE_SE,4,1,2
1DrawMultiAngle,5,439,2,23,2,S_W,1,1,2
1DrawMultiAngle,5,440,2,24,2,S_W,2,1,2
1DrawMultiAngle,5,441,2,25,2,SW_NW,4,1,1
1DrawMultiAngle,5,442,2,26,2,N_E,2,1,1
1DrawMultiAngle,5,443,2,27,2,S_W,4,1,2
1DrawMultiAngle,5,444,2,28,2,N_E,3,1,1
1DrawMultiAngle,5,445,2,29,2,SW_NW,2,1,1
1DrawMultiAngle,5,446,2,30,2,SW_NW,3,1,2
1DrawMultiAngle,5,447,2,31,2,N_E,1,1,1
1DrawMultiAngle,5,448,2,32,2,NE_SE,1,1,2
1DrawMultiAngle,5,449,3,1,3,S_W,2,1,1
1DrawMultiAngle,5,450,3,2,3,NE_SE,3,1,1
1DrawMultiAngle,5,451,3,3,3,NE_SE,1,1,1
1DrawMultiAngle,5,452,3,4,3,SW_NW,1,1,1
1DrawMultiAngle,5,453,3,5,3,SW_NW,1,1,2
1DrawMultiAngle,5,454,3,6,3,SW_NW,3,1,1
1DrawMultiAngle,5,455,3,7,3,N_E,1,1,2
1DrawMultiAngle,5,456,3,8,3,SW_NW,4,1,2
1DrawMultiAngle,5,457,3,9,3,N_E,2,1,2
1DrawMultiAngle,5,458,3,10,3,S_W,4,1,1
1DrawMultiAngle,5,459,3,11,3,NE_SE,4,1,1
1DrawMultiAngle,5,460,3,12,3,S_W,1,1,1
1DrawMultiAngle,5,461,3,13,3,S_W,3,1,2
1DrawMultiAngle,5,462,3,14,3,SW_NW,2,1,2
1DrawMultiAngle,5,463,3,15,3,N_E,3,1,2
1DrawMultiAngle,5,464,3,16,3,N_E,4,1,1
1DrawMultiAngle,5,465,3,17,3,S_W,3,1,1
1DrawMultiAngle,5,466,3,18,3,NE_SE,2,1,1
1DrawMultiAngle,5,467,3,19,3,NE_SE,2,1,2
1DrawMultiAngle,5,468,3,20,3,N_E,4,1,2
1DrawMultiAngle,5,469,3,21,3,NE_SE,3,1,2
1DrawMultiAngle,5,470,3,22,3,NE_SE,4,1,2
1DrawMultiAngle,5,471,3,23,3,S_W,1,1,2
1DrawMultiAngle,5,472,3,24,3,S_W,2,1,2
1DrawMultiAngle,5,473,3,25,3,SW_NW,4,1,1
1DrawMultiAngle,5,474,3,26,3,N_E,2,1,1
1DrawMultiAngle,5,475,3,27,3,S_W,4,1,2
1DrawMultiAngle,5,476,3,28,3,N_E,3,1,1
1DrawMultiAngle,5,477,3,29,3,SW_NW,2,1,1
1DrawMultiAngle,5,478,3,30,3,SW_NW,3,1,2
1DrawMultiAngle,5,479,3,31,3,N_E,1,1,1
1DrawMultiAngle,5,480,3,32,3,NE_SE,1,1,2
1DrawMultiAngle,6,481,1,1,1,S_W,2,1,2
1DrawMultiAngle,6,482,1,2,1,NE_SE,3,1,2
1DrawMultiAngle,6,483,1,3,1,NE_SE,1,1,2
1DrawMultiAngle,6,484,1,4,1,SW_NW,1,1,2
1DrawMultiAngle,6,485,1,5,1,SW_NW,2,1,1
1DrawMultiAngle,6,486,1,6,1,SW_NW,3,1,2
1DrawMultiAngle,6,487,1,7,1,N_E,2,1,1
1DrawMultiAngle,6,488,1,8,1,N_E,1,1,1
1DrawMultiAngle,6,489,1,9,1,N_E,3,1,1
1DrawMultiAngle,6,490,1,10,1,S_W,4,1,2
1DrawMultiAngle,6,491,1,11,1,NE_SE,4,1,2
1DrawMultiAngle,6,492,1,12,1,S_W,1,1,2
1DrawMultiAngle,6,493,1,13,1,S_W,4,1,1
1DrawMultiAngle,6,494,1,14,1,SW_NW,3,1,1
1DrawMultiAngle,6,495,1,15,1,N_E,4,1,1
1DrawMultiAngle,6,496,1,16,1,N_E,4,1,2
1DrawMultiAngle,6,497,1,17,1,S_W,3,1,2
1DrawMultiAngle,6,498,1,18,1,NE_SE,2,1,2
1DrawMultiAngle,6,499,1,19,1,NE_SE,3,1,1
1DrawMultiAngle,6,500,1,20,1,S_W,1,1,1
1DrawMultiAngle,6,501,1,21,1,NE_SE,4,1,1
1DrawMultiAngle,6,502,1,22,1,SW_NW,1,1,1
1DrawMultiAngle,6,503,1,23,1,S_W,2,1,1
1DrawMultiAngle,6,504,1,24,1,S_W,3,1,1
1DrawMultiAngle,6,505,1,25,1,SW_NW,4,1,2
1DrawMultiAngle,6,506,1,26,1,N_E,2,1,2
1DrawMultiAngle,6,507,1,27,1,NE_SE,1,1,1
1DrawMultiAngle,6,508,1,28,1,N_E,3,1,2
1DrawMultiAngle,6,509,1,29,1,SW_NW,2,1,2
1DrawMultiAngle,6,510,1,30,1,SW_NW,4,1,1
1DrawMultiAngle,6,511,1,31,1,N_E,1,1,2
1DrawMultiAngle,6,512,1,32,1,NE_SE,2,1,1
1DrawMultiAngle,6,513,2,1,2,S_W,2,1,2
1DrawMultiAngle,6,514,2,2,2,NE_SE,3,1,2
1DrawMultiAngle,6,515,2,3,2,NE_SE,1,1,2
1DrawMultiAngle,6,516,2,4,2,SW_NW,1,1,2
1DrawMultiAngle,6,517,2,5,2,SW_NW,2,1,1
1DrawMultiAngle,6,518,2,6,2,SW_NW,3,1,2
1DrawMultiAngle,6,519,2,7,2,N_E,2,1,1
1DrawMultiAngle,6,520,2,8,2,N_E,1,1,1
1DrawMultiAngle,6,521,2,9,2,N_E,3,1,1
1DrawMultiAngle,6,522,2,10,2,S_W,4,1,2
1DrawMultiAngle,6,523,2,11,2,NE_SE,4,1,2
1DrawMultiAngle,6,524,2,12,2,S_W,1,1,2
1DrawMultiAngle,6,525,2,13,2,S_W,4,1,1
1DrawMultiAngle,6,526,2,14,2,SW_NW,3,1,1
1DrawMultiAngle,6,527,2,15,2,N_E,4,1,1
1DrawMultiAngle,6,528,2,16,2,N_E,4,1,2
1DrawMultiAngle,6,529,2,17,2,S_W,3,1,2
1DrawMultiAngle,6,530,2,18,2,NE_SE,2,1,2
1DrawMultiAngle,6,531,2,19,2,NE_SE,3,1,1
1DrawMultiAngle,6,532,2,20,2,S_W,1,1,1
1DrawMultiAngle,6,533,2,21,2,NE_SE,4,1,1
1DrawMultiAngle,6,534,2,22,2,SW_NW,1,1,1
1DrawMultiAngle,6,535,2,23,2,S_W,2,1,1
1DrawMultiAngle,6,536,2,24,2,S_W,3,1,1
1DrawMultiAngle,6,537,2,25,2,SW_NW,4,1,2
1DrawMultiAngle,6,538,2,26,2,N_E,2,1,2
1DrawMultiAngle,6,539,2,27,2,NE_SE,1,1,1
1DrawMultiAngle,6,540,2,28,2,N_E,3,1,2
1DrawMultiAngle,6,541,2,29,2,SW_NW,2,1,2
1DrawMultiAngle,6,542,2,30,2,SW_NW,4,1,1
1DrawMultiAngle,6,543,2,31,2,N_E,1,1,2
1DrawMultiAngle,6,544,2,32,2,NE_SE,2,1,1
1DrawMultiAngle,6,545,3,1,3,S_W,2,1,2
1DrawMultiAngle,6,546,3,2,3,NE_SE,3,1,2
1DrawMultiAngle,6,547,3,3,3,NE_SE,1,1,2
1DrawMultiAngle,6,548,3,4,3,SW_NW,1,1,2
1DrawMultiAngle,6,549,3,5,3,SW_NW,2,1,1
1DrawMultiAngle,6,550,3,6,3,SW_NW,3,1,2
1DrawMultiAngle,6,551,3,7,3,N_E,2,1,1
1DrawMultiAngle,6,552,3,8,3,N_E,1,1,1
1DrawMultiAngle,6,553,3,9,3,N_E,3,1,1
1DrawMultiAngle,6,554,3,10,3,S_W,4,1,2
1DrawMultiAngle,6,555,3,11,3,NE_SE,4,1,2
1DrawMultiAngle,6,556,3,12,3,S_W,1,1,2
1DrawMultiAngle,6,557,3,13,3,S_W,4,1,1
1DrawMultiAngle,6,558,3,14,3,SW_NW,3,1,1
1DrawMultiAngle,6,559,3,15,3,N_E,4,1,1
1DrawMultiAngle,6,560,3,16,3,N_E,4,1,2
1DrawMultiAngle,6,561,3,17,3,S_W,3,1,2
1DrawMultiAngle,6,562,3,18,3,NE_SE,2,1,2
1DrawMultiAngle,6,563,3,19,3,NE_SE,3,1,1
1DrawMultiAngle,6,564,3,20,3,S_W,1,1,1
1DrawMultiAngle,6,565,3,21,3,NE_SE,4,1,1
1DrawMultiAngle,6,566,3,22,3,SW_NW,1,1,1
1DrawMultiAngle,6,567,3,23,3,S_W,2,1,1
1DrawMultiAngle,6,568,3,24,3,S_W,3,1,1
1DrawMultiAngle,6,569,3,25,3,SW_NW,4,1,2
1DrawMultiAngle,6,570,3,26,3,N_E,2,1,2
1DrawMultiAngle,6,571,3,27,3,NE_SE,1,1,1
1DrawMultiAngle,6,572,3,28,3,N_E,3,1,2
1DrawMultiAngle,6,573,3,29,3,SW_NW,2,1,2
1DrawMultiAngle,6,574,3,30,3,SW_NW,4,1,1
1DrawMultiAngle,6,575,3,31,3,N_E,1,1,2
1DrawMultiAngle,6,576,3,32,3,NE_SE,2,1,1
1DrawMultiAngle,7,577,1,1,1,S_W,3,1,1
1DrawMultiAngle,7,578,1,2,1,NE_SE,4,1,1
1DrawMultiAngle,7,579,1,3,1,NE_SE,2,1,1
1DrawMultiAngle,7,580,1,4,1,SW_NW,2,1,1
1DrawMultiAngle,7,581,1,5,1,SW_NW,2,1,2
1DrawMultiAngle,7,582,1,6,1,SW_NW,4,1,1
1DrawMultiAngle,7,583,1,7,1,N_E,2,1,2
1DrawMultiAngle,7,584,1,8,1,N_E,1,1,2
1DrawMultiAngle,7,585,1,9,1,N_E,3,1,2
1DrawMultiAngle,7,586,1,10,1,NE_SE,1,1,1
1DrawMultiAngle,7,587,1,11,1,SW_NW,1,1,1
1DrawMultiAngle,7,588,1,12,1,S_W,2,1,1
1DrawMultiAngle,7,589,1,13,1,S_W,4,1,2
1DrawMultiAngle,7,590,1,14,1,SW_NW,3,1,2
1DrawMultiAngle,7,591,1,15,1,N_E,4,1,2
1DrawMultiAngle,7,592,1,16,1,S_W,1,1,1
1DrawMultiAngle,7,593,1,17,1,S_W,4,1,1
1DrawMultiAngle,7,594,1,18,1,NE_SE,3,1,1
1DrawMultiAngle,7,595,1,19,1,NE_SE,3,1,2
1DrawMultiAngle,7,596,1,20,1,S_W,1,1,2
1DrawMultiAngle,7,597,1,21,1,NE_SE,4,1,2
1DrawMultiAngle,7,598,1,22,1,SW_NW,1,1,2
1DrawMultiAngle,7,599,1,23,1,S_W,2,1,2
1DrawMultiAngle,7,600,1,24,1,S_W,3,1,2
1DrawMultiAngle,7,601,1,25,1,N_E,1,1,1
1DrawMultiAngle,7,602,1,26,1,N_E,3,1,1
1DrawMultiAngle,7,603,1,27,1,NE_SE,1,1,2
1DrawMultiAngle,7,604,1,28,1,N_E,4,1,1
1DrawMultiAngle,7,605,1,29,1,SW_NW,3,1,1
1DrawMultiAngle,7,606,1,30,1,SW_NW,4,1,2
1DrawMultiAngle,7,607,1,31,1,N_E,2,1,1
1DrawMultiAngle,7,608,1,32,1,NE_SE,2,1,2
1DrawMultiAngle,7,609,2,1,2,S_W,3,1,1
1DrawMultiAngle,7,610,2,2,2,NE_SE,4,1,1
1DrawMultiAngle,7,611,2,3,2,NE_SE,2,1,1
1DrawMultiAngle,7,612,2,4,2,SW_NW,2,1,1
1DrawMultiAngle,7,613,2,5,2,SW_NW,2,1,2
1DrawMultiAngle,7,614,2,6,2,SW_NW,4,1,1
1DrawMultiAngle,7,615,2,7,2,N_E,2,1,2
1DrawMultiAngle,7,616,2,8,2,N_E,1,1,2
1DrawMultiAngle,7,617,2,9,2,N_E,3,1,2
1DrawMultiAngle,7,618,2,10,2,NE_SE,1,1,1
1DrawMultiAngle,7,619,2,11,2,SW_NW,1,1,1
1DrawMultiAngle,7,620,2,12,2,S_W,2,1,1
1DrawMultiAngle,7,621,2,13,2,S_W,4,1,2
1DrawMultiAngle,7,622,2,14,2,SW_NW,3,1,2
1DrawMultiAngle,7,623,2,15,2,N_E,4,1,2
1DrawMultiAngle,7,624,2,16,2,S_W,1,1,1
1DrawMultiAngle,7,625,2,17,2,S_W,4,1,1
1DrawMultiAngle,7,626,2,18,2,NE_SE,3,1,1
1DrawMultiAngle,7,627,2,19,2,NE_SE,3,1,2
1DrawMultiAngle,7,628,2,20,2,S_W,1,1,2
1DrawMultiAngle,7,629,2,21,2,NE_SE,4,1,2
1DrawMultiAngle,7,630,2,22,2,SW_NW,1,1,2
1DrawMultiAngle,7,631,2,23,2,S_W,2,1,2
1DrawMultiAngle,7,632,2,24,2,S_W,3,1,2
1DrawMultiAngle,7,633,2,25,2,N_E,1,1,1
1DrawMultiAngle,7,634,2,26,2,N_E,3,1,1
1DrawMultiAngle,7,635,2,27,2,NE_SE,1,1,2
1DrawMultiAngle,7,636,2,28,2,N_E,4,1,1
1DrawMultiAngle,7,637,2,29,2,SW_NW,3,1,1
1DrawMultiAngle,7,638,2,30,2,SW_NW,4,1,2
1DrawMultiAngle,7,639,2,31,2,N_E,2,1,1
1DrawMultiAngle,7,640,2,32,2,NE_SE,2,1,2
1DrawMultiAngle,7,641,3,1,3,S_W,3,1,1
1DrawMultiAngle,7,642,3,2,3,NE_SE,4,1,1
1DrawMultiAngle,7,643,3,3,3,NE_SE,2,1,1
1DrawMultiAngle,7,644,3,4,3,SW_NW,2,1,1
1DrawMultiAngle,7,645,3,5,3,SW_NW,2,1,2
1DrawMultiAngle,7,646,3,6,3,SW_NW,4,1,1
1DrawMultiAngle,7,647,3,7,3,N_E,2,1,2
1DrawMultiAngle,7,648,3,8,3,N_E,1,1,2
1DrawMultiAngle,7,649,3,9,3,N_E,3,1,2
1DrawMultiAngle,7,650,3,10,3,NE_SE,1,1,1
1DrawMultiAngle,7,651,3,11,3,SW_NW,1,1,1
1DrawMultiAngle,7,652,3,12,3,S_W,2,1,1
1DrawMultiAngle,7,653,3,13,3,S_W,4,1,2
1DrawMultiAngle,7,654,3,14,3,SW_NW,3,1,2
1DrawMultiAngle,7,655,3,15,3,N_E,4,1,2
1DrawMultiAngle,7,656,3,16,3,S_W,1,1,1
1DrawMultiAngle,7,657,3,17,3,S_W,4,1,1
1DrawMultiAngle,7,658,3,18,3,NE_SE,3,1,1
1DrawMultiAngle,7,659,3,19,3,NE_SE,3,1,2
1DrawMultiAngle,7,660,3,20,3,S_W,1,1,2
1DrawMultiAngle,7,661,3,21,3,NE_SE,4,1,2
1DrawMultiAngle,7,662,3,22,3,SW_NW,1,1,2
1DrawMultiAngle,7,663,3,23,3,S_W,2,1,2
1DrawMultiAngle,7,664,3,24,3,S_W,3,1,2
1DrawMultiAngle,7,665,3,25,3,N_E,1,1,1
1DrawMultiAngle,7,666,3,26,3,N_E,3,1,1
1DrawMultiAngle,7,667,3,27,3,NE_SE,1,1,2
1DrawMultiAngle,7,668,3,28,3,N_E,4,1,1
1DrawMultiAngle,7,669,3,29,3,SW_NW,3,1,1
1DrawMultiAngle,7,670,3,30,3,SW_NW,4,1,2
1DrawMultiAngle,7,671,3,31,3,N_E,2,1,1
1DrawMultiAngle,7,672,3,32,3,NE_SE,2,1,2
1DrawMultiAngle,8,673,1,1,1,S_W,3,1,2
1DrawMultiAngle,8,674,1,2,1,NE_SE,4,1,2
1DrawMultiAngle,8,675,1,3,1,NE_SE,2,1,2
1DrawMultiAngle,8,676,1,4,1,SW_NW,2,1,2
1DrawMultiAngle,8,677,1,5,1,SW_NW,3,1,1
1DrawMultiAngle,8,678,1,6,1,SW_NW,4,1,2
1DrawMultiAngle,8,679,1,7,1,N_E,3,1,1
1DrawMultiAngle,8,680,1,8,1,N_E,2,1,1
1DrawMultiAngle,8,681,1,9,1,N_E,4,1,1
1DrawMultiAngle,8,682,1,10,1,NE_SE,1,1,2
1DrawMultiAngle,8,683,1,11,1,SW_NW,1,1,2
1DrawMultiAngle,8,684,1,12,1,S_W,2,1,2
1DrawMultiAngle,8,685,1,13,1,NE_SE,1,1,1
1DrawMultiAngle,8,686,1,14,1,SW_NW,4,1,1
1DrawMultiAngle,8,687,1,15,1,S_W,1,1,1
1DrawMultiAngle,8,688,1,16,1,S_W,1,1,2
1DrawMultiAngle,8,689,1,17,1,S_W,4,1,2
1DrawMultiAngle,8,690,1,18,1,NE_SE,3,1,2
1DrawMultiAngle,8,691,1,19,1,NE_SE,4,1,1
1DrawMultiAngle,8,692,1,20,1,S_W,2,1,1
1DrawMultiAngle,8,693,1,21,1,SW_NW,1,1,1
1DrawMultiAngle,8,694,1,22,1,SW_NW,2,1,1
1DrawMultiAngle,8,695,1,23,1,S_W,3,1,1
1DrawMultiAngle,8,696,1,24,1,S_W,4,1,1
1DrawMultiAngle,8,697,1,25,1,N_E,1,1,2
1DrawMultiAngle,8,698,1,26,1,N_E,3,1,2
1DrawMultiAngle,8,699,1,27,1,NE_SE,2,1,1
1DrawMultiAngle,8,700,1,28,1,N_E,4,1,2
1DrawMultiAngle,8,701,1,29,1,SW_NW,3,1,2
1DrawMultiAngle,8,702,1,30,1,N_E,1,1,1
1DrawMultiAngle,8,703,1,31,1,N_E,2,1,2
1DrawMultiAngle,8,704,1,32,1,NE_SE,3,1,1
1DrawMultiAngle,8,705,2,1,2,S_W,3,1,2
1DrawMultiAngle,8,706,2,2,2,NE_SE,4,1,2
1DrawMultiAngle,8,707,2,3,2,NE_SE,2,1,2
1DrawMultiAngle,8,708,2,4,2,SW_NW,2,1,2
1DrawMultiAngle,8,709,2,5,2,SW_NW,3,1,1
1DrawMultiAngle,8,710,2,6,2,SW_NW,4,1,2
1DrawMultiAngle,8,711,2,7,2,N_E,3,1,1
1DrawMultiAngle,8,712,2,8,2,N_E,2,1,1
1DrawMultiAngle,8,713,2,9,2,N_E,4,1,1
1DrawMultiAngle,8,714,2,10,2,NE_SE,1,1,2
1DrawMultiAngle,8,715,2,11,2,SW_NW,1,1,2
1DrawMultiAngle,8,716,2,12,2,S_W,2,1,2
1DrawMultiAngle,8,717,2,13,2,NE_SE,1,1,1
1DrawMultiAngle,8,718,2,14,2,SW_NW,4,1,1
1DrawMultiAngle,8,719,2,15,2,S_W,1,1,1
1DrawMultiAngle,8,720,2,16,2,S_W,1,1,2
1DrawMultiAngle,8,721,2,17,2,S_W,4,1,2
1DrawMultiAngle,8,722,2,18,2,NE_SE,3,1,2
1DrawMultiAngle,8,723,2,19,2,NE_SE,4,1,1
1DrawMultiAngle,8,724,2,20,2,S_W,2,1,1
1DrawMultiAngle,8,725,2,21,2,SW_NW,1,1,1
1DrawMultiAngle,8,726,2,22,2,SW_NW,2,1,1
1DrawMultiAngle,8,727,2,23,2,S_W,3,1,1
1DrawMultiAngle,8,728,2,24,2,S_W,4,1,1
1DrawMultiAngle,8,729,2,25,2,N_E,1,1,2
1DrawMultiAngle,8,730,2,26,2,N_E,3,1,2
1DrawMultiAngle,8,731,2,27,2,NE_SE,2,1,1
1DrawMultiAngle,8,732,2,28,2,N_E,4,1,2
1DrawMultiAngle,8,733,2,29,2,SW_NW,3,1,2
1DrawMultiAngle,8,734,2,30,2,N_E,1,1,1
1DrawMultiAngle,8,735,2,31,2,N_E,2,1,2
1DrawMultiAngle,8,736,2,32,2,NE_SE,3,1,1
1DrawMultiAngle,8,737,3,1,3,S_W,3,1,2
1DrawMultiAngle,8,738,3,2,3,NE_SE,4,1,2
1DrawMultiAngle,8,739,3,3,3,NE_SE,2,1,2
1DrawMultiAngle,8,740,3,4,3,SW_NW,2,1,2
1DrawMultiAngle,8,741,3,5,3,SW_NW,3,1,1
1DrawMultiAngle,8,742,3,6,3,SW_NW,4,1,2
1DrawMultiAngle,8,743,3,7,3,N_E,3,1,1
1DrawMultiAngle,8,744,3,8,3,N_E,2,1,1
1DrawMultiAngle,8,745,3,9,3,N_E,4,1,1
1DrawMultiAngle,8,746,3,10,3,NE_SE,1,1,2
1DrawMultiAngle,8,747,3,11,3,SW_NW,1,1,2
1DrawMultiAngle,8,748,3,12,3,S_W,2,1,2
1DrawMultiAngle,8,749,3,13,3,NE_SE,1,1,1
1DrawMultiAngle,8,750,3,14,3,SW_NW,4,1,1
1DrawMultiAngle,8,751,3,15,3,S_W,1,1,1
1DrawMultiAngle,8,752,3,16,3,S_W,1,1,2
1DrawMultiAngle,8,753,3,17,3,S_W,4,1,2
1DrawMultiAngle,8,754,3,18,3,NE_SE,3,1,2
1DrawMultiAngle,8,755,3,19,3,NE_SE,4,1,1
1DrawMultiAngle,8,756,3,20,3,S_W,2,1,1
1DrawMultiAngle,8,757,3,21,3,SW_NW,1,1,1
1DrawMultiAngle,8,758,3,22,3,SW_NW,2,1,1
1DrawMultiAngle,8,759,3,23,3,S_W,3,1,1
1DrawMultiAngle,8,760,3,24,3,S_W,4,1,1
1DrawMultiAngle,8,761,3,25,3,N_E,1,1,2
1DrawMultiAngle,8,762,3,26,3,N_E,3,1,2
1DrawMultiAngle,8,763,3,27,3,NE_SE,2,1,1
1DrawMultiAngle,8,764,3,28,3,N_E,4,1,2
1DrawMultiAngle,8,765,3,29,3,SW_NW,3,1,2
1DrawMultiAngle,8,766,3,30,3,N_E,1,1,1
1DrawMultiAngle,8,767,3,31,3,N_E,2,1,2
1DrawMultiAngle,8,768,3,32,3,NE_SE,3,1,1
1DrawMultiAngle,9,769,1,1,1,S_W,4,1,1
1DrawMultiAngle,9,770,1,2,1,SW_NW,1,1,1
1DrawMultiAngle,9,771,1,3,1,NE_SE,3,1,1
1DrawMultiAngle,9,772,1,4,1,SW_NW,3,1,1
1DrawMultiAngle,9,773,1,5,1,SW_NW,3,1,2
1DrawMultiAngle,9,774,1,6,1,N_E,1,1,1
1DrawMultiAngle,9,775,1,7,1,N_E,3,1,2
1DrawMultiAngle,9,776,1,8,1,N_E,2,1,2
1DrawMultiAngle,9,777,1,9,1,N_E,4,1,2
1DrawMultiAngle,9,778,1,10,1,NE_SE,2,1,1
1DrawMultiAngle,9,779,1,11,1,SW_NW,2,1,1
1DrawMultiAngle,9,780,1,12,1,S_W,3,1,1
1DrawMultiAngle,9,781,1,13,1,NE_SE,1,1,2
1DrawMultiAngle,9,782,1,14,1,SW_NW,4,1,2
1DrawMultiAngle,9,783,1,15,1,S_W,1,1,2
1DrawMultiAngle,9,784,1,16,1,S_W,2,1,1
1DrawMultiAngle,9,785,1,17,1,NE_SE,1,1,1
1DrawMultiAngle,9,786,1,18,1,NE_SE,4,1,1
1DrawMultiAngle,9,787,1,19,1,NE_SE,4,1,2
