1dir,5,321,1,-1,-1,-1,-1,NW,-1,1,QWERTY,touchpad,475.8875917693169,-1,-1,-1,-1,149.8083770390424,63.631753079732135,1.556,1.874,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,322,2,-1,-1,-1,-1,SE,-1,1,QWERTY,touchpad,602.7022482121665,-1,-1,-1,-1,321.581944655178,74.02702209328699,1.331,1.636,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,323,3,-1,-1,-1,-1,N,-1,1,QWERTY,touchpad,576.4000346981253,-1,-1,-1,-1,90,151,1.137,1.423,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,324,4,-1,-1,-1,-1,S,-1,1,QWERTY,touchpad,739.7898350207307,-1,-1,-1,-1,270,260,1.064,1.367,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,325,5,-1,-1,-1,-1,W,-1,2,QWERTY,touchpad,878.0871255177359,-1,-1,-1,-1,179.7000248376961,191.0026177831079,0.806,1.092,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,326,6,-1,-1,-1,-1,SW,-1,2,QWERTY,touchpad,385.1700922968968,-1,-1,-1,-1,226.7357045889284,147.10540438746634,0.806,1.058,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,327,7,-1,-1,-1,-1,NE,-1,2,QWERTY,touchpad,452.74717006293923,-1,-1,-1,-1,58.19467107500304,151.7926216915697,0.882,1.197,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,328,8,-1,-1,-1,-1,E,-1,1,QWERTY,touchpad,965.5552806546086,-1,-1,-1,-1,360,194,1.181,1.5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,329,9,-1,-1,-1,-1,N,-1,2,QWERTY,touchpad,409.25786492137206,-1,-1,-1,-1,88.64893491728036,424.11790813404707,0.896,1.199,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,330,10,-1,-1,-1,-1,SW,-1,1,QWERTY,touchpad,377.385744298854,-1,-1,-1,-1,219.88268515002736,101.67103815738285,1.182,1.685,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,331,11,-1,-1,-1,-1,S,-1,2,QWERTY,touchpad,459.6194077712559,-1,-1,-1,-1,269.68691142497937,183.0027322200409,0.814,1.114,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,332,12,-1,-1,-1,-1,NE,-1,1,QWERTY,touchpad,396.44041166359415,-1,-1,-1,-1,47.44704864232361,82.80700453464067,0.891,1.34,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,333,13,-1,-1,-1,-1,SE,-1,2,QWERTY,touchpad,411.1508239077237,-1,-1,-1,-1,306.15818543980834,96.60745312862771,0.783,1.066,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,334,14,-1,-1,-1,-1,NW,-1,2,QWERTY,touchpad,786.1628330059874,-1,-1,-1,-1,133.2376089763395,98.41239759298622,0.818,1.113,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,335,15,-1,-1,-1,-1,E,-1,2,QWERTY,touchpad,509.82447960057783,-1,-1,-1,-1,360,162,0.647,1.015,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,336,16,-1,-1,-1,-1,W,-1,1,QWERTY,touchpad,491.06516879127156,-1,-1,-1,-1,180,91,0.914,1.25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,337,17,-1,-1,-1,-1,NE,-1,2,QWERTY,touchpad,765.1150240323346,-1,-1,-1,-1,48.27767595219029,160.77624202599088,0.598,0.979,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,338,18,-1,-1,-1,-1,N,-1,2,QWERTY,touchpad,882.0623560724038,-1,-1,-1,-1,90,160.44936896105264,0.915,1.415,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,339,19,-1,-1,-1,-1,SE,-1,2,QWERTY,touchpad,300.24823063591896,-1,-1,-1,-1,300.14138555207535,358.4689665786984,1.324,1.588,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,340,20,-1,-1,-1,-1,E,-1,2,QWERTY,touchpad,594.1826318565699,-1,-1,-1,-1,360,199,0.647,0.948,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,341,21,-1,-1,-1,-1,S,-1,1,QWERTY,touchpad,682.367203197809,-1,-1,-1,-1,270,145,0.973,1.34,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,342,22,-1,-1,-1,-1,NE,-1,1,QWERTY,touchpad,626.7734838041571,-1,-1,-1,-1,41.18592516570965,138.19189556555045,0.796,1.246,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,343,23,-1,-1,-1,-1,SW,-1,2,QWERTY,touchpad,666.2469512125365,-1,-1,-1,-1,214.69515353123398,94.86832980505137,0.646,1.048,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,344,24,-1,-1,-1,-1,NW,-1,1,QWERTY,touchpad,877.6172286367217,-1,-1,-1,-1,151.05998730716064,112.60550608207397,0.766,1.173,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,345,25,-1,-1,-1,-1,NW,-1,2,QWERTY,touchpad,930.1881530099166,-1,-1,-1,-1,128.49104355949743,129.61867149450345,0.783,1.232,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,346,26,-1,-1,-1,-1,S,-1,2,QWERTY,touchpad,673.5911222692888,-1,-1,-1,-1,269.7322646612978,214.0023364358436,0.814,1.178,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,347,27,-1,-1,-1,-1,W,-1,1,QWERTY,touchpad,797.0225843726137,-1,-1,-1,-1,179.0608090542644,122.01639234135715,0.913,1.296,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,348,28,-1,-1,-1,-1,W,-1,2,QWERTY,touchpad,495.04747247107525,-1,-1,-1,-1,173.74966042221953,211.25576915199264,1.081,1.398,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,349,29,-1,-1,-1,-1,SW,-1,1,QWERTY,touchpad,877.5676612090945,-1,-1,-1,-1,217.06444962991117,117.80067911519016,0.996,1.313,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,350,30,-1,-1,-1,-1,E,-1,1,QWERTY,touchpad,983.6976161402446,-1,-1,-1,-1,358.5121324711722,77.02596964660685,0.965,1.374,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,351,31,-1,-1,-1,-1,SE,-1,1,QWERTY,touchpad,730.3492315324224,-1,-1,-1,-1,299.5965750375304,143.75673897247393,1.068,1.499,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,352,32,-1,-1,-1,-1,N,-1,1,QWERTY,touchpad,274.4339629127561,-1,-1,-1,-1,90,171,1.172,1.525,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,353,33,-1,-1,-1,-1,SW,-1,2,QWERTY,touchpad,584.0770497117653,-1,-1,-1,-1,211.71513351509782,104.62313319720452,0.755,1.107,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,354,34,-1,-1,-1,-1,NW,-1,2,QWERTY,touchpad,364.7423748346221,-1,-1,-1,-1,150.5545712700744,71.19691004531025,0.813,1.164,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,355,35,-1,-1,-1,-1,SW,-1,1,QWERTY,touchpad,401.3639246369808,-1,-1,-1,-1,226.3639275316029,118.82760622010359,0.916,1.253,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,356,36,-1,-1,-1,-1,SE,-1,1,QWERTY,touchpad,845.4850678752405,-1,-1,-1,-1,314.63506366426935,111.01801655587259,0.998,1.381,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,357,37,-1,-1,-1,-1,E,-1,2,QWERTY,touchpad,377.6373922163959,-1,-1,-1,-1,360.3031494437141,189.0026454841307,0.716,1.116,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,358,38,-1,-1,-1,-1,W,-1,2,QWERTY,touchpad,648.494410153241,-1,-1,-1,-1,175.76360520094116,183.5755975068582,0.665,1.146,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,359,39,-1,-1,-1,-1,NE,-1,1,QWERTY,touchpad,312.3203483604615,-1,-1,-1,-1,25.23283132320836,96.17692030835673,1.243,1.56,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,360,40,-1,-1,-1,-1,NE,-1,2,QWERTY,touchpad,469.5274219893871,-1,-1,-1,-1,45.80128733010699,202.25231766286387,0.781,1.128,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,361,41,-1,-1,-1,-1,E,-1,1,QWERTY,touchpad,700.7089267306361,-1,-1,-1,-1,360,195,0.951,1.267,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,362,42,-1,-1,-1,-1,W,-1,1,QWERTY,touchpad,634.3011902873902,-1,-1,-1,-1,180,134,0.924,1.273,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,363,43,-1,-1,-1,-1,N,-1,1,QWERTY,touchpad,548.0739001266161,-1,-1,-1,-1,90,137,1.065,1.414,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,364,44,-1,-1,-1,-1,S,-1,1,QWERTY,touchpad,265.6557923328607,-1,-1,-1,-1,270,119,1.046,1.382,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,365,45,-1,-1,-1,-1,S,-1,2,QWERTY,touchpad,545.4044370923287,-1,-1,-1,-1,270,166,0.65,0.918,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,366,46,-1,-1,-1,-1,NW,-1,1,QWERTY,touchpad,693.4817950025797,-1,-1,-1,-1,134.40934278535332,205.7790076757102,0.848,1.165,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,367,47,-1,-1,-1,-1,N,-1,2,QWERTY,touchpad,651.4384084470304,-1,-1,-1,-1,90,138,0.615,0.946,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,368,48,-1,-1,-1,-1,SE,-1,2,QWERTY,touchpad,632.6017704685943,-1,-1,-1,-1,303.5663187345733,128.41339493993607,0.647,0.946,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,369,49,-1,-1,-1,-1,NE,-1,1,QWERTY,touchpad,935.1753846204465,-1,-1,-1,-1,46.57655005518373,77.10382610480494,1.148,1.532,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,370,50,-1,-1,-1,-1,E,-1,1,QWERTY,touchpad,551.7463185196617,-1,-1,-1,-1,360,88,0.93,1.231,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,381,61,-1,-1,-1,-1,W,-1,1,QWERTY,touchpad,1022.9936461190754,-1,-1,-1,-1,180,135,1.064,1.424,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,382,62,-1,-1,-1,-1,NE,-1,2,QWERTY,touchpad,478.49033428064143,-1,-1,-1,-1,46.010997052330396,240.45373775427157,1.201,1.548,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,383,63,-1,-1,-1,-1,NW,-1,2,QWERTY,touchpad,879.3145057372817,-1,-1,-1,-1,136.33221985386965,182.4828759089466,0.89,1.172,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,384,64,-1,-1,-1,-1,SW,-1,1,QWERTY,touchpad,568.3326490709468,-1,-1,-1,-1,220.2665616694245,111.39569111954016,0.973,1.327,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,385,65,-1,-1,-1,-1,W,-1,2,QWERTY,touchpad,435.6604182158393,-1,-1,-1,-1,176.09950625761812,220.51077071199947,0.725,1.107,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,386,66,-1,-1,-1,-1,NW,-1,1,QWERTY,touchpad,614.3565739861501,-1,-1,-1,-1,129.198413112353,132.90974381135493,0.831,1.149,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,387,67,-1,-1,-1,-1,W,-1,1,QWERTY,touchpad,619.0395787023638,-1,-1,-1,-1,180,116,0.83,1.147,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,388,68,-1,-1,-1,-1,NW,-1,2,QWERTY,touchpad,711.53425778384,-1,-1,-1,-1,134.71775706372915,143.54441821262157,0.947,1.217,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,389,69,-1,-1,-1,-1,N,-1,2,QWERTY,touchpad,655.9344479443049,-1,-1,-1,-1,90,230,0.797,1.031,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1dir,5,390,70,-1,-1,-1,-1,E,-1,2,QWERTY,touchpad,902.3530351253881,-1,-1,-1,-1,360,159,0.738,1.008,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
